Venue Info,Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D502,80051D502,HKG-T1-LC_L5-A,22.316324,113.934432,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D503,80051D503,HKG-T1-LC_L5-A,22.316116,113.934507,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D504,80051D504,HKG-T1-LC_L5-A,22.315912,113.93458,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D505,80051D505,HKG-T1-LC_L5-A,22.315707,113.934654,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D506,80051D506,HKG-T1-LC_L5-A,22.315501,113.934747,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D507,80051D507,HKG-T1-LC_L5-A,22.315191,113.934844,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D508,80051D508,HKG-T1-LC_L5-A,22.314989,113.934934,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D509,80051D509,HKG-T1-LC_L5-A,22.314788,113.935003,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D510,80051D510,HKG-T1-LC_L5-A,22.314588,113.935079,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D511,80051D511,HKG-T1-LC_L5-A,22.314379,113.935161,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D512,80051D512,HKG-T1-LC_L5-A,22.314174,113.935222,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D81A,80051D81A,HKG-T1-ARRIVAL_HALL_L5-A,22.316356,113.93576,1920,1080,1,1920x1080,16:09,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D82A,80051D82A,HKG-T1-ARRIVAL_HALL_L5-A,22.315139,113.93621,1920,1080,1,1920x1080,16:09,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051DF01,80051DF01,HKG-T1-LC_L5-A,22.317086,113.934344,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051DF02,80051DF02,HKG-T1-LC_L5-A,22.317048,113.934186,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051DF03,80051DF03,HKG-T1-LC_L5-A,22.31691,113.934399,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051DF04,80051DF04,HKG-T1-LC_L5-A,22.316848,113.934251,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051DH01,80051DH01,HKG-T1-ARRIVAL_HALL_L5-A,22.31708947,113.9353035,2304,1152,1,2304x1152,,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBA01,8005SBA01,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBA05,8005SBA05,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBA06,8005SBA06,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBA07,8005SBA07,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBA08,8005SBA08,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-Skybridge,JCDeaux HKIA,8005SBD15,8005SBD15,HKG-T1-Skybridge,22.31394106,113.9252099,1080,1920,1,1080x1920,09:16,,Arrival_MFC_L1,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D101,80062D101,HKG-T1-EAST_HALL-D,22.314382,113.934637,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D102,80062D102,HKG-T1-EAST_HALL-D,22.314359,113.934642,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D105,80062D105,HKG-T1-EAST_HALL-D,22.316189,113.933952,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D106,80062D106,HKG-T1-EAST_HALL-D,22.316164,113.933959,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D201,80062D201,HKG-T1-EAST_HALL-D,22.315864,113.933754,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D202,80062D202,HKG-T1-EAST_HALL-D,22.315719,113.933622,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D203,80062D203,HKG-T1-EAST_HALL-D,22.315401,113.933478,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D204,80062D204,HKG-T1-EAST_HALL-D,22.315218,113.933381,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D205,80062D205,HKG-T1-EAST_HALL-D,22.315627,113.933687,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D206,80062D206,HKG-T1-EAST_HALL-D,22.315319,113.9338,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D207,80062D207,HKG-T1-EAST_HALL-D,22.314328,113.93428,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D208,80062D208,HKG-T1-EAST_HALL-D,22.31439,113.934127,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D209,80062D209,HKG-T1-EAST_HALL-D,22.31455,113.933755,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D210,80062D210,HKG-T1-EAST_HALL-D,22.31464,113.9336,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D211,80062D211,HKG-T1-EAST_HALL-D,22.314499,113.934101,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-EAST_HALL-D,JCDeaux HKIA,80062D212,80062D212,HKG-T1-EAST_HALL-D,22.314754,113.933975,1080,1920,1,1080x1920,09:16,,Departure_East_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-CENTRAL_C_L6-D,JCDeaux HKIA,80063DC01,80063DC01,HKG-T1-CENTRAL_C_L6-D,22.314859,113.933013,960,800,1,960x800,,,Departure_East_Hall_L7,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-CENTRAL_C_L6-D,JCDeaux HKIA,80063DC02,80063DC02,HKG-T1-CENTRAL_C_L6-D,22.314676,113.933083,960,800,1,960x800,,,Departure_East_Hall_L7,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D103,80064D103,HKG-T1-SOUTH_C_L6-D,22.313159,113.935107,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D104,80064D104,HKG-T1-SOUTH_C_L6-D,22.313136,113.935117,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D301,80064D301,HKG-T1-SOUTH_C_L6-D,22.313903,113.934788,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D302,80064D302,HKG-T1-SOUTH_C_L6-D,22.313721,113.934849,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D303,80064D303,HKG-T1-SOUTH_C_L6-D,22.313558,113.934909,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-SOUTH_C_L6-D,JCDeaux HKIA,80064D304,80064D304,HKG-T1-SOUTH_C_L6-D,22.31341,113.934976,1080,1920,1,1080x1920,09:16,,Departure_South_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-NORTH_C_L6-D,JCDeaux HKIA,80065D305,80065D305,HKG-T1-NORTH_C_L6-D,22.316441,113.933865,1080,1920,1,1080x1920,09:16,,Departure_North_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-NORTH_C_L6-D,JCDeaux HKIA,80065D306,80065D306,HKG-T1-NORTH_C_L6-D,22.31716,113.933621,1080,1920,1,1080x1920,09:16,,Departure_North_Hall_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D311,80066D311,HKG-T1-WEST_HALL_L6-D,22.312018,113.927085,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D312,80066D312,HKG-T1-WEST_HALL_L6-D,22.311696,113.926949,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D313,80066D313,HKG-T1-WEST_HALL_L6-D,22.311828,113.926831,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D314,80066D314,HKG-T1-WEST_HALL_L6-D,22.311213,113.926513,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D315,80066D315,HKG-T1-WEST_HALL_L6-D,22.31078,113.926458,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D316,80066D316,HKG-T1-WEST_HALL_L6-D,22.310348,113.926255,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D317,80066D317,HKG-T1-WEST_HALL_L6-D,22.310605,113.926189,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80066D318,80066D318,HKG-T1-WEST_HALL_L6-D,22.310179,113.925954,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D319,80067D319,HKG-T1-WEST_HALL_L6-D,22.313604,113.926435,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D320,80067D320,HKG-T1-WEST_HALL_L6-D,22.313763,113.92604,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D321,80067D321,HKG-T1-WEST_HALL_L6-D,22.31398,113.925193,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D322,80067D322,HKG-T1-WEST_HALL_L6-D,22.314183,113.925107,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D323,80067D323,HKG-T1-WEST_HALL_L6-D,22.314668,113.924109,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D324,80067D324,HKG-T1-WEST_HALL_L6-D,22.314802,113.923859,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80067D325,80067D325,HKG-T1-WEST_HALL_L6-D,22.314699,113.923682,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80069D213,80069D213,HKG-T1-WEST_HALL_L6-D,22.312516,113.927298,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-WEST_HALL_L6-D,JCDeaux HKIA,80069D214,80069D214,HKG-T1-WEST_HALL_L6-D,22.312523,113.927276,1080,1920,1,1080x1920,09:16,,Departure_West_Concourse_L6,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
